gauge_id,aridity_ERA5_LAND,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,moisture_index_ERA5_LAND,moisture_index_FAO_PM,p_mean,pet_mean_ERA5_LAND,pet_mean_FAO_PM,seasonality_ERA5_LAND,seasonality_FAO_PM,region
camelscl_11310003,3.9883533,0.5413987,0.32188419,1.2052314,0.040999316,3.2961617,0.55838466,-0.48276374,0.38537276,2.8956647,11.548934,1.5677091,1.4100668,1.3973516,camelscl
camelscl_11312001,2.0984864,0.3989769,0.39277577,1.1927195,0.038124572,3.1163847,0.5168378,-0.22408581,0.5216549,3.5664818,7.4842134,1.4229438,1.6003041,1.2073051,camelscl
camelscl_11314001,2.9049373,0.41280192,0.31527165,1.2017354,0.037919234,3.1146195,0.4928816,-0.36779457,0.51243263,3.6905367,10.7207775,1.5234606,1.5185632,1.1671189,camelscl
camelscl_11315001,1.3116198,0.23413053,0.30858755,1.1885715,0.028473647,2.7787006,0.38932237,-0.033033118,0.7253041,5.7063236,7.484527,1.3360246,1.5843394,0.6903094,camelscl
camelscl_11316001,3.6683319,0.48628792,0.3167218,1.2,0.039014373,3.1930714,0.5173169,-0.4694755,0.44105902,3.2575688,11.949843,1.5841163,1.4130102,1.2957125,camelscl
camelscl_11317001,2.592005,0.37319818,0.31334874,1.2064965,0.03559206,2.994626,0.4577002,-0.32735938,0.558079,4.0202675,10.420554,1.5003566,1.5314794,1.0696158,camelscl
camelscl_11335002,0.6541592,0.15120122,0.30281067,1.1208792,0.020944558,2.6203952,0.33593428,0.3081069,0.82351315,7.4002404,4.8409348,1.1189255,1.4121672,0.4740377,camelscl
camelscl_11337001,1.2509208,0.21420339,0.3037221,1.1331058,0.02272416,2.6486347,0.35188228,-0.014620033,0.7511475,6.0533314,7.572238,1.2966441,1.543538,0.6219071,camelscl
camelscl_11342001,1.5752313,0.25447237,0.31082037,1.1635803,0.025804244,2.7487538,0.37741274,-0.12486949,0.6996032,5.393073,8.495338,1.3723881,1.5613303,0.74711806,camelscl
camelscl_11500002,0.22999175,0.071725875,0.46663135,1.09,0.014921287,2.489449,0.29069132,0.74174035,0.91827285,10.068278,2.315621,0.72215605,0.65656984,0.22573134,camelscl
camelscl_11504001,1.2669487,0.32211348,0.38708857,1.1746725,0.036824092,2.9514725,0.48706365,0.017314509,0.6102549,3.9776647,5.039497,1.2812594,1.625152,1.0348012,camelscl
camelscl_11505001,0.71287215,0.16817614,0.3781465,1.1326861,0.023956195,2.674454,0.36043805,0.26870668,0.80364066,6.4429245,4.5929813,1.0835462,1.4530439,0.53310776,camelscl
camelscl_11514001,0.28122064,0.08207767,0.46181074,1.069307,0.014784394,2.5149598,0.29917863,0.685913,0.9073506,9.758958,2.7444203,0.8009925,0.8047895,0.25441268,camelscl
camelscl_11520002,1.2025121,0.4058706,0.47380275,1.1542169,0.032785762,2.9589827,0.4937714,0.081203565,0.5411241,3.0246708,3.6372032,1.2276249,1.6431649,1.2271506,camelscl
camelscl_11521001,2.2893875,0.4983271,0.3891005,1.1797521,0.03908282,3.1276083,0.5334702,-0.22990571,0.4238474,2.896143,6.6303935,1.4432266,1.5961294,1.3987148,camelscl
camelscl_11532000,0.1926019,0.058459137,0.34803164,1.1086956,0.013963039,2.4100227,0.28966463,0.7958524,0.9371585,11.120447,2.1418192,0.6500917,0.36375508,0.14274548,camelscl
camelscl_11701001,0.7040768,0.18161963,0.40717182,1.1355932,0.0229295,2.5360453,0.33709788,0.3120584,0.8154667,4.952148,3.4866927,0.89940727,1.3024738,0.46134794,camelscl
camelscl_11710000,0.48043633,0.14696142,0.39721033,1.0978724,0.017659137,2.40991,0.29295003,0.51873523,0.8538197,6.0243263,2.8943052,0.8853436,0.9752759,0.34033087,camelscl
camelscl_11711000,0.46185893,0.14166059,0.39699823,1.1004367,0.01724846,2.3977208,0.2880219,0.5374071,0.8591856,6.172904,2.851011,0.87445724,0.93891346,0.3271229,camelscl
camelscl_12280002,0.17395937,0.057968203,0.3634232,1.0724638,0.010130048,2.0497677,0.21143052,0.8338237,0.94583714,9.64839,1.6784278,0.55929977,0.27088854,0.114634186,camelscl
camelscl_12284002,1.6729205,0.35266235,0.35619855,1.1608579,0.029637234,2.5224473,0.43456537,-0.07583573,0.67205167,3.2225914,5.391139,1.1364866,1.5339943,0.7844682,camelscl
camelscl_12284006,0.8499516,0.18946119,0.36465737,1.1418439,0.022039698,2.2796366,0.32642025,0.23924628,0.8218976,5.127304,4.35796,0.97142506,1.3078233,0.4195155,camelscl
camelscl_12287001,0.088923804,0.03902567,0.43788674,1.0481927,0.0059548253,1.9677188,0.18774812,0.9152492,0.96367913,12.022975,1.0691286,0.46920466,0.121269725,0.06941036,camelscl
camelscl_12288002,0.045996185,0.031257767,0.4300201,1.0625,0.0046543465,1.9510386,0.18001369,0.9563419,0.97121644,12.168584,0.5597084,0.38036278,0.05932823,0.052187145,camelscl
camelscl_12288004,0.07274165,0.04029556,0.348846,1.048387,0.0044490076,1.9668142,0.1825462,0.9311366,0.9631484,11.816707,0.85956675,0.47616085,0.09529931,0.0698311,camelscl
camelscl_3022001,4.9257355,2.7622867,0.6164261,1.708911,0.05906913,14.56632,0.86440796,-0.53525186,-0.3373557,0.6583546,3.24288,1.8185639,1.467298,1.6283618,camelscl
camelscl_3041001,3.7719238,2.2254786,0.73063767,1.6952381,0.06091718,13.866228,0.8655715,-0.2978746,-0.21846952,0.74049145,2.7930772,1.647948,1.7718315,1.6872671,camelscl
camelscl_3041002,4.1608706,2.429755,0.6461018,1.684,0.05763176,14.166295,0.8687885,-0.4011328,-0.3009876,0.71268994,2.9654107,1.7316619,1.6999948,1.5912741,camelscl
camelscl_3041003,4.056258,2.3361483,0.67387503,1.6542969,0.057973992,13.878319,0.8587269,-0.39270383,-0.2528803,0.7273566,2.9503462,1.6992129,1.6718925,1.6848271,camelscl
camelscl_3041004,4.0399313,2.3261423,0.6534139,1.6563706,0.0587269,13.899225,0.8590691,-0.38747147,-0.24874304,0.72854006,2.9432518,1.6946878,1.6805247,1.690787,camelscl
camelscl_3041005,4.3726363,2.4355984,0.6477153,1.647619,0.059206024,13.902977,0.86310744,-0.4364601,-0.26292455,0.68839496,3.0101006,1.6766536,1.6496468,1.7266483,camelscl
camelscl_3050001,3.6742702,2.1447253,0.69325465,1.693227,0.05817933,13.221753,0.8570157,-0.3290478,-0.22123176,0.77582407,2.8505874,1.6639295,1.7415992,1.6569456,camelscl
camelscl_3404001,4.644666,2.7258751,0.5987942,1.6144329,0.05359343,13.198113,0.861807,-0.52507865,-0.37236023,0.7424586,3.4484723,2.0238495,1.4965305,1.4999777,camelscl
camelscl_3414001,3.8974462,2.327748,0.6557886,1.6331878,0.05119781,13.447872,0.8652293,-0.41052657,-0.2903736,0.8143765,3.1739883,1.8956633,1.6940386,1.6595192,camelscl
camelscl_3421001,3.7503211,2.2704809,0.36630005,1.6310043,0.051129363,11.511693,0.8422998,-0.4665785,-0.32216224,0.9042909,3.3913813,2.0531752,1.5227808,1.5118742,camelscl
camelscl_3430001,4.4933543,2.6282566,0.61400783,1.6695652,0.052566737,13.307286,0.8625599,-0.5161918,-0.35780722,0.7684107,3.4527414,2.0195804,1.5089709,1.5345258,camelscl
camelscl_3430002,4.6342845,2.6879847,0.4682275,1.6616052,0.052429844,13.481323,0.8646133,-0.53725713,-0.36856517,0.7579658,3.512629,2.0374005,1.4674124,1.5225264,camelscl
camelscl_3430003,4.4238524,2.604159,0.61312526,1.6673867,0.05284052,13.263435,0.8615332,-0.5050789,-0.3535029,0.77270776,3.418345,2.012254,1.5293665,1.5391163,camelscl
camelscl_3431001,4.940656,2.837487,0.39245284,1.6469299,0.05140315,13.809368,0.86769336,-0.577166,-0.39375103,0.73102736,3.611755,2.0742807,1.3755454,1.4906993,camelscl
camelscl_3802001,2.9631088,1.7445598,0.6590792,1.6163522,0.052772075,11.238139,0.8430527,-0.27216348,-0.14906842,0.97641957,2.8932376,1.7034223,1.7675413,1.714316,camelscl
camelscl_3804002,3.3167138,1.9299145,0.60221756,1.5864979,0.051471595,11.478221,0.84770703,-0.35676935,-0.20830804,0.92752635,3.0763395,1.7900466,1.7032803,1.6815245,camelscl
camelscl_3806001,3.929162,2.2675183,0.46940723,1.5917927,0.0504449,12.208577,0.857358,-0.47510555,-0.29388314,0.85032856,3.3410788,1.9281355,1.5430564,1.606074,camelscl
camelscl_3814001,3.6773784,2.1071765,0.54535884,1.5043668,0.047159478,9.665329,0.82429844,-0.46584988,-0.27745423,0.9466872,3.481327,1.994837,1.5087126,1.5322024,camelscl
camelscl_3814003,3.3385139,1.9143356,0.53888017,1.5203426,0.04859685,9.176154,0.81649554,-0.40087655,-0.22843124,1.0012176,3.3425791,1.9166666,1.6011175,1.5565922,camelscl
camelscl_3815001,3.9758842,2.2604187,0.43702623,1.4956332,0.046885695,9.958982,0.83093774,-0.51670986,-0.31017336,0.9030657,3.5904846,2.0413067,1.4199138,1.5120773,camelscl
camelscl_3815002,3.642243,2.0872972,0.5445636,1.505423,0.04750171,9.550437,0.8229979,-0.45974687,-0.27282777,0.95253116,3.4693499,1.9882156,1.5173564,1.5345777,camelscl
camelscl_3820001,3.983409,2.2832308,0.45546848,1.5764967,0.048665296,11.416974,0.847091,-0.4993231,-0.30420756,0.868501,3.4595947,1.9829884,1.4795195,1.562522,camelscl
camelscl_3820002,4.0199003,2.302046,0.4558278,1.5809313,0.04880219,11.441774,0.84736484,-0.5054198,-0.3078664,0.8639637,3.473048,1.9888843,1.4678166,1.5594677,camelscl
camelscl_3820003,4.103073,2.3453608,0.45662078,1.5730089,0.048665296,11.555452,0.8486653,-0.5191834,-0.3161418,0.8536639,3.5026455,2.0021498,1.440387,1.5522114,camelscl
camelscl_4301002,2.0427516,1.2105296,0.7883439,1.5521327,0.044832308,7.6138616,0.7895277,-0.060647264,0.030280486,1.1215483,2.2910445,1.3576673,1.8475692,1.7266717,camelscl
camelscl_4302001,1.8259853,1.0977387,0.6471409,1.4636174,0.048186176,6.730539,0.76933604,-0.0062459256,0.09044443,1.27887,2.335198,1.4038652,1.8146378,1.6419592,camelscl
camelscl_4306001,1.781124,1.0906172,0.6376737,1.4698275,0.046680357,6.561194,0.7522245,-0.025658803,0.07562007,1.3758488,2.4505572,1.5005243,1.7928543,1.6101311,camelscl
camelscl_4308001,2.1050072,1.2693493,0.5406398,1.4361234,0.044626966,6.4982057,0.74366874,-0.1844057,-0.02216285,1.3457453,2.8328035,1.7082211,1.6731782,1.5435617,camelscl
camelscl_4311001,2.0456305,1.2731907,0.56484836,1.4610245,0.044900753,6.583283,0.7439425,-0.1786832,-0.057533,1.4006078,2.865126,1.7832409,1.703757,1.5371366,camelscl
camelscl_4313001,1.7997181,1.1470674,0.6555683,1.4659793,0.048665296,7.3006454,0.774538,-0.077754654,0.0066992934,1.3510356,2.4314833,1.549729,1.7839373,1.608887,camelscl
camelscl_4314001,2.1209135,1.2984078,0.58118474,1.4648187,0.04702259,7.2398715,0.77056813,-0.19108152,-0.06145137,1.3178432,2.7950315,1.7110978,1.7134093,1.5761846,camelscl
camelscl_4314002,2.1136973,1.2984098,0.46642026,1.447479,0.047159478,7.0486417,0.7637235,-0.19882867,-0.061328135,1.3547995,2.8636358,1.7590848,1.692805,1.5562266,camelscl
camelscl_4320001,2.1282544,1.2850643,0.5488739,1.4454149,0.045311432,6.7020235,0.7481862,-0.19671987,-0.0361832,1.3466824,2.866083,1.7305735,1.6692728,1.547318,camelscl
camelscl_4323001,2.3916574,1.4259899,0.4556103,1.4565701,0.04476386,6.994311,0.75735795,-0.28602096,-0.093342595,1.282217,3.0666234,1.8284285,1.5922614,1.5371281,camelscl
camelscl_4501001,1.1760404,0.8279105,0.6057495,1.4813085,0.043394934,5.352877,0.6748802,0.104719885,0.18682215,1.9049788,2.240332,1.5771519,1.6919763,1.4413987,camelscl
camelscl_4501002,1.4337516,0.95625097,0.54197145,1.49642,0.04291581,5.5689654,0.6853525,-0.023802774,0.10174557,1.790829,2.5676036,1.7124819,1.6639289,1.453738,camelscl
camelscl_4502001,2.0690084,1.2988427,0.3685014,1.4817518,0.04168378,6.213948,0.71964407,-0.25582406,-0.07397526,1.4980582,3.099495,1.945742,1.5466598,1.4603554,camelscl
camelscl_4511002,1.3423864,0.89235723,0.7048756,1.5356371,0.048665296,6.398939,0.74325806,0.02906742,0.11099068,1.7198747,2.3087366,1.5347426,1.8284168,1.672682,camelscl
camelscl_4512001,2.3778405,1.4501841,0.5085471,1.5516484,0.048323065,9.200153,0.8211499,-0.23747282,-0.15632366,1.309807,3.114512,1.8994613,1.8144859,1.6940284,camelscl
camelscl_4513001,2.08798,1.2984996,0.46836773,1.5294118,0.048049282,7.745968,0.7889117,-0.20679343,-0.09055606,1.4166379,2.9579117,1.8395038,1.7776845,1.6748527,camelscl
camelscl_4514001,1.0585878,0.75762165,0.57328796,1.4534653,0.050239563,5.5335164,0.68932235,0.1112606,0.2077789,2.1489952,2.2749,1.6281253,1.7495584,1.5638373,camelscl
camelscl_4515001,1.2229953,0.85366255,0.47285068,1.4650699,0.050239563,5.7353106,0.70150584,0.03363472,0.14584047,2.0253649,2.4770117,1.728978,1.7450722,1.5761787,camelscl
camelscl_4516001,2.0409205,1.285232,0.44270843,1.5095541,0.048665296,7.0913672,0.7702943,-0.21392739,-0.07992406,1.4868672,3.0345776,1.9109693,1.7335649,1.6446698,camelscl
camelscl_4520001,0.7008624,0.54740196,0.62638724,1.4435484,0.049007528,5.1046205,0.6579055,0.341409,0.37993377,2.417584,1.6943935,1.3233901,1.687765,1.4696742,camelscl
camelscl_4522001,1.1563326,0.8102354,0.5557451,1.4573804,0.047980834,5.359002,0.67638606,0.07775128,0.18543832,2.1269479,2.4594593,1.7233286,1.7120185,1.5114715,camelscl
camelscl_4703001,1.9321433,1.1558174,0.5495005,1.4806867,0.047227927,6.3639517,0.7540041,-0.15232511,-0.04297145,1.6499021,3.1878474,1.9069856,1.8020942,1.6475713,camelscl
camelscl_4703002,1.9732282,1.171078,0.5501119,1.4795699,0.047091033,6.411628,0.7548255,-0.16351284,-0.04897518,1.6424983,3.241024,1.9234935,1.79646,1.6469889,camelscl
camelscl_4704001,2.2907908,1.2638016,0.42789462,1.4279569,0.04544832,5.9666853,0.73552364,-0.25072646,-0.072904095,1.6369952,3.7500136,2.0688372,1.7055744,1.5793133,camelscl
camelscl_4704002,2.1571007,1.1929677,0.49680138,1.4313725,0.044969197,5.7628136,0.72340864,-0.22465524,-0.04321555,1.6907146,3.6470418,2.0169678,1.7041317,1.5635188,camelscl
camelscl_4711001,2.4172044,1.3663636,0.4602455,1.4610527,0.04750171,6.6149287,0.764271,-0.28504908,-0.11785393,1.550987,3.7490528,2.1192122,1.7071251,1.6253896,camelscl
camelscl_4712001,1.5624688,1.0292231,0.4441935,1.3888888,0.044490077,5.152436,0.6732375,-0.07043193,0.041518603,1.960091,3.062581,2.017371,1.7126096,1.4746515,camelscl
camelscl_4721001,1.9324466,1.235784,0.5156718,1.4834437,0.045995895,6.5924597,0.7540041,-0.16306211,-0.07698158,1.6589911,3.2059116,2.0501547,1.7661247,1.5953568,camelscl
camelscl_4723001,2.0570633,1.3216995,0.30535758,1.429501,0.04510609,6.063709,0.7296372,-0.22801186,-0.1101489,1.6975236,3.4919138,2.243616,1.6885761,1.5549203,camelscl
camelscl_5401003,0.62751544,0.45377275,0.84228045,1.6135831,0.047159478,4.8032465,0.6683778,0.27139568,0.32833907,2.7408419,1.7199206,1.2437193,1.7667928,1.5677109,camelscl
camelscl_5402001,0.93958205,0.6319068,0.73371106,1.549884,0.04572211,4.7358217,0.66872007,0.119652465,0.20216791,2.504423,2.3531108,1.582562,1.7980245,1.5926471,camelscl
camelscl_5402015,0.98433775,0.6522283,0.72802085,1.5344037,0.045790553,4.670971,0.6685147,0.10606185,0.19305122,2.470265,2.431575,1.6111766,1.7957307,1.586207,camelscl
camelscl_5403002,0.83981997,0.5758394,0.7384812,1.5849056,0.045995895,4.7960687,0.66803557,0.15437168,0.23594221,2.5606544,2.1504886,1.4745257,1.7924179,1.5945787,camelscl
camelscl_5403003,0.99804306,0.6704306,0.7231124,1.5518073,0.044079397,4.716707,0.6666667,0.09453962,0.1871845,2.3640041,2.3593779,1.5849007,1.7909418,1.5967705,camelscl
camelscl_5406001,0.9498796,0.6410273,0.7387128,1.5704225,0.045790553,4.8157763,0.6727584,0.103427514,0.1922341,2.457299,2.3341382,1.5751958,1.8017912,1.6111168,camelscl
camelscl_5410002,1.054512,0.7030003,0.72465223,1.5330188,0.044490077,4.7759376,0.6711157,0.06692129,0.16557723,2.321753,2.4483163,1.632193,1.7918947,1.6053642,camelscl
camelscl_5410005,1.3263233,0.8298111,0.55508405,1.5134529,0.046201233,5.0255,0.6879535,-0.054196082,0.08600725,2.1721807,2.8810136,1.8024997,1.7651502,1.639273,camelscl
camelscl_5414001,1.2738142,0.85757345,0.49489057,1.4318658,0.046748802,5.0035405,0.6770705,0.006711523,0.11121682,2.2069378,2.8112285,1.8926113,1.7326454,1.5103027,camelscl
camelscl_5701001,0.3846937,0.26804835,0.9028045,1.655102,0.055509925,4.750123,0.65968513,0.373434,0.42364278,3.942139,1.5165161,1.0566838,1.7589873,1.6311723,camelscl
camelscl_5701002,0.47106007,0.30606648,0.8392714,1.6288033,0.054962356,4.621073,0.6544148,0.30567342,0.39063293,3.8991163,1.836718,1.1933888,1.77869,1.6542684,camelscl
camelscl_5702001,0.49226087,0.32347846,0.90083325,1.6331967,0.054551676,5.2071466,0.68822724,0.3071001,0.3780145,3.4609926,1.7037112,1.1195564,1.8101151,1.6729915,camelscl
camelscl_5703006,0.49209344,0.38738814,0.7658037,1.5823045,0.05263518,4.788293,0.67186856,0.34770066,0.35677567,3.434933,1.690308,1.3306522,1.771383,1.632237,camelscl
camelscl_5704002,0.6080348,0.33527046,0.83627546,1.6213992,0.053935662,4.7246943,0.66132784,0.22675776,0.37237135,3.689583,2.2433949,1.2370082,1.7941742,1.6622176,camelscl
camelscl_5705001,0.51995265,0.3920921,0.84851444,1.6235566,0.048117727,4.4179106,0.64832306,0.34357294,0.38080654,2.8826427,1.4988378,1.1302614,1.7355433,1.5567503,camelscl
camelscl_5706001,0.57434976,0.4342466,0.8213476,1.6057693,0.04572211,4.0586896,0.6106092,0.31438324,0.37387812,3.1252568,1.7949904,1.3571321,1.692241,1.4441062,camelscl
camelscl_5707002,0.75532967,0.45640054,0.7868707,1.6168225,0.04736482,4.2915897,0.6356605,0.18168114,0.331534,2.9595146,2.2354093,1.3507242,1.7391844,1.560067,camelscl
camelscl_5710001,0.78234965,0.39654717,0.7703601,1.627957,0.051813826,4.5080876,0.6485968,0.13635342,0.340936,3.3843853,2.6477728,1.3420684,1.772035,1.6389372,camelscl
camelscl_5720001,1.2720697,0.7229384,0.4183517,1.4670658,0.050308008,4.231574,0.63661873,-0.021562641,0.16220121,2.8052163,3.5684304,2.0279987,1.7236947,1.5872536,camelscl
camelscl_5721001,0.988312,0.6609914,0.6093171,1.4718163,0.04825462,4.097836,0.62210816,0.10257352,0.21586378,2.813165,2.7802846,1.8594778,1.7296294,1.5129762,camelscl
camelscl_5721016,1.0131142,0.6727482,0.6991897,1.4670913,0.04729637,4.3240614,0.63839835,0.09431047,0.20228612,2.669965,2.7049794,1.7962142,1.7494149,1.5321808,camelscl
camelscl_5722001,1.3433784,0.8893975,0.4024942,1.4034749,0.04976044,4.72147,0.6683094,-0.044828583,0.07374239,2.464994,3.3114195,2.1923594,1.7436551,1.5670761,camelscl
camelscl_5722002,1.1994159,0.719311,0.51464957,1.4545455,0.049281314,4.274149,0.6360027,0.008322526,0.16878147,2.7544641,3.3037481,1.9813162,1.7269502,1.565899,camelscl
camelscl_6000003,0.33753896,0.28652897,0.8254942,1.6685823,0.0596167,5.128431,0.6778234,0.37569803,0.3505523,4.359417,1.471473,1.2490993,1.831806,1.7485971,camelscl
camelscl_6002001,0.29639557,0.26170358,0.8267314,1.6604128,0.06057495,5.028615,0.67357975,0.39981425,0.36701417,4.602466,1.3641505,1.2044818,1.8033321,1.7332262,camelscl
camelscl_6003001,0.3225001,0.2727874,0.81923586,1.657845,0.06002738,4.921252,0.6672827,0.38473925,0.36999342,4.4860773,1.4467604,1.2237453,1.8042139,1.7192639,camelscl
camelscl_6006001,0.47789508,0.31125966,0.7814987,1.592955,0.055715263,4.254495,0.6316222,0.30857292,0.38681024,4.4428616,2.1232219,1.3828837,1.778462,1.6385831,camelscl
camelscl_6008005,0.55406946,0.3469294,0.7350678,1.6101695,0.05852156,4.6029906,0.6531143,0.22400858,0.3229966,4.242382,2.3505743,1.471807,1.8176267,1.7125694,camelscl
camelscl_6013001,1.2140698,0.6014364,0.5213238,1.6026616,0.057700206,5.6252675,0.7192334,-0.087772734,0.112095386,3.3602388,4.0795646,2.0209699,1.8450946,1.8197592,camelscl
camelscl_6025001,0.49192697,0.28803733,0.8088319,1.6377358,0.05941136,4.686952,0.6589322,0.25939924,0.36941567,4.6346283,2.2798986,1.3349459,1.80297,1.6970667,camelscl
camelscl_6028001,0.7546638,0.35930878,0.5988913,1.6188679,0.0587269,4.658466,0.66098565,0.09522364,0.30423155,4.3769717,3.3031423,1.5726844,1.8274127,1.7259792,camelscl
camelscl_7102001,0.88443035,0.36844593,0.5948862,1.6054546,0.060438056,4.5985575,0.6546886,0.062965326,0.30771825,4.6438127,4.1071286,1.7109939,1.836477,1.7274777,camelscl
camelscl_7102005,0.64051706,0.32868317,0.5972217,1.6110091,0.060095824,4.6451454,0.65496236,0.19384931,0.34181875,4.665382,2.9882567,1.5334326,1.8357438,1.7172173,camelscl
camelscl_7103001,1.1638671,0.42169166,0.36664617,1.6343693,0.061190967,4.733859,0.6574264,-0.049895834,0.25038284,4.7692866,5.550816,2.0111685,1.8261315,1.7523648,camelscl
camelscl_7104002,0.96886456,0.3839093,0.49907324,1.6222627,0.060848735,4.652427,0.65598905,0.025735727,0.2907974,4.6798716,4.5341616,1.7966461,1.8343457,1.7358134,camelscl
camelscl_7112001,0.99128145,0.37959307,0.6036679,1.6425925,0.060711842,4.7850375,0.6566735,-0.0023875742,0.28055105,4.696901,4.6559505,1.7829111,1.8293384,1.751392,camelscl
camelscl_7300001,0.6466255,0.44884425,0.76495445,1.5801394,0.062080767,5.7146006,0.7099247,0.19783926,0.22480117,3.4778774,2.2488844,1.5610254,1.8738497,1.7935268,camelscl
camelscl_7303000,1.4128699,0.44374624,0.7626215,1.5811518,0.06201232,5.352598,0.6909651,-0.108779624,0.22341228,3.8387508,5.4236555,1.7034312,1.8528442,1.8057714,camelscl
camelscl_7306001,0.40656954,0.29403758,0.7370638,1.606884,0.060711842,4.756461,0.6550308,0.3372235,0.36762884,4.689975,1.9068009,1.3790288,1.8170615,1.7011857,camelscl
camelscl_7308002,1.2035677,0.393563,0.60907394,1.5950705,0.06201232,5.0020366,0.67241615,-0.056382988,0.26406562,4.280524,5.1519003,1.6846557,1.8512584,1.778657,camelscl
camelscl_7317003,2.2319531,0.4431371,0.5225216,1.6003373,0.06495551,5.331733,0.6842573,-0.278058,0.2121702,4.65254,10.384252,2.0617132,1.7821984,1.7859089,camelscl
